car-type,car-id,total_visit,total_stay_duration,total_stops,total_num_generalgate,total_num_rangerstop,total_num_camping,total_num_rangerbase,total_num_gate
1,20153709043727-160,1,1.8741666666666668,17,9,4,2,0,0
1,20153709093741-767,1,27.385277777777777,13,7,2,2,0,0
1,20153709093756-988,1,116.77888888888887,9,3,2,2,0,0
1,20153710023730-748,1,1.103888888888889,9,3,2,2,0,0
1,20153710023738-627,1,79.65861111111111,11,5,2,2,0,0
1,20153710023741-996,1,89.56361111111111,12,6,2,2,0,0
1,20153710063714-771,1,4.334444444444444,12,4,4,2,0,0
1,20153710073716-970,1,25.048888888888893,12,6,2,2,0,0
1,20153710083702-995,1,0.5786111111111111,4,0,0,2,0,0
1,20153710103717-23,1,46.49611111111111,12,6,2,2,0,0
1,20153710103741-345,1,104.0447222222222,6,2,0,2,0,0
1,20153711013755-30,1,19.12,7,3,0,2,0,0
1,20153711023738-776,1,0.9225,9,3,2,2,0,0
1,20153711063717-524,1,56.50222222222222,11,5,2,2,0,0
1,20153711063753-323,1,0.5208333333333334,6,2,2,0,0,0
1,20153711073708-752,1,84.90388888888889,18,10,4,2,0,0
1,20153711073747-446,1,154.26111111111112,9,3,2,2,0,0
1,20153711093723-390,1,35.35166666666667,13,7,2,2,0,0
1,20153711103709-280,1,1.451111111111111,13,7,2,2,0,0
1,20153712063710-382,1,0.43222222222222223,3,1,0,0,0,0
1,20153712103753-734,1,0.5847222222222223,7,3,2,0,0,0
1,20153712113749-782,1,73.94638888888889,16,8,4,2,0,0
1,20153713073734-379,1,0.48583333333333334,4,2,0,0,0,0
1,20153713113703-493,1,0.9363888888888889,11,5,2,2,0,0
1,20153713113721-137,1,2.1483333333333334,17,9,4,2,0,0
1,20153714023755-239,1,1.3419444444444444,11,5,2,2,0,0
1,20153714063744-506,1,1.5958333333333334,11,5,2,2,0,0
1,20153714083754-335,1,0.5880555555555556,7,3,2,0,0,0
1,20153714093722-194,1,0.40555555555555556,2,0,0,0,0,0
1,20153715063723-831,1,0.4697222222222222,3,1,0,0,0,0
1,20153715093725-365,1,37.43083333333333,6,2,0,2,0,0
1,20153716033755-459,1,0.5619444444444445,9,3,2,2,0,0
1,20153716053741-328,1,51.18083333333333,9,3,2,2,0,0
1,20153716123710-632,1,77.88,11,5,2,2,0,0
1,20153717013727-315,1,72.37666666666667,12,6,2,2,0,0
1,20153717053733-740,1,7.359166666666667,11,5,2,2,0,0
1,20153717063714-206,1,0.4761111111111111,7,3,2,0,0,0
1,20153717083746-738,1,74.41777777777777,5,1,0,2,0,0
1,20153717113702-835,1,26.086666666666666,17,9,4,2,0,0
1,20153717123759-246,1,66.07527777777777,11,5,2,2,0,0
1,20153718023735-885,1,1.2022222222222223,9,5,2,0,0,0
1,20153718063701-202,1,0.5263888888888889,6,2,0,2,0,0
1,20153718113730-766,1,118.42777777777778,13,7,2,2,0,0
1,20153719023744-10,1,103.72083333333333,6,2,0,2,0,0
1,20153719063729-533,1,27.732777777777777,6,2,0,2,0,0
1,20153719063754-548,1,2.903611111111111,16,8,4,2,0,0
1,20153719093703-501,1,0.45166666666666666,3,1,0,0,0,0
1,20153719093713-179,1,0.4627777777777778,6,2,2,0,0,0
1,20153719113733-632,1,20.419444444444444,7,3,0,2,0,0
1,20153720033720-23,1,0.4136111111111111,2,0,0,0,0,0
1,20153720093737-980,1,0.6794444444444444,14,6,4,2,0,0
1,20153721013750-459,1,1.6066666666666667,12,6,2,2,0,0
1,20153721033723-749,1,0.5991666666666666,9,3,2,2,0,0
1,20153721053713-825,1,0.58,6,2,2,0,0,0
1,20153721073748-885,1,62.0536111111111,12,4,4,2,0,0
1,20153721073751-968,1,173.07611111111112,4,0,0,2,0,0
1,20153721123707-721,1,1.0297222222222222,14,6,4,2,0,0
1,20153722033750-276,1,72.15777777777778,13,7,2,2,0,0
1,20153722043755-415,1,0.4886111111111111,3,1,0,0,0,0
1,20153722083744-703,1,84.12583333333333,11,5,2,2,0,0
1,20153722113713-858,1,0.21027777777777779,6,2,0,2,0,0
1,20153722113716-211,1,77.1138888888889,16,8,4,2,0,0
1,20153722113733-394,1,24.539722222222224,5,1,0,2,0,0
1,20153723013743-159,1,95.06916666666666,8,4,0,2,0,0
1,20153723053754-880,1,5.7675,6,2,0,2,0,0
1,20153723103744-695,1,26.375555555555554,11,5,2,2,0,0
1,20153724023747-163,1,198.57805555555555,11,5,2,2,0,0
1,20153724043708-660,1,0.5069444444444444,6,2,2,0,0,0
1,20153724053722-514,1,1.7236111111111112,16,8,4,2,0,0
1,20153725033724-266,1,1.6641666666666666,12,6,2,2,0,0
1,20153725063732-242,1,1.5505555555555555,10,4,2,2,0,0
1,20153725123729-641,1,78.28333333333333,7,3,0,2,0,0
1,20153726023718-952,1,49.92722222222222,5,1,0,2,0,0
1,20153726033730-553,1,0.7822222222222223,6,2,2,0,0,0
1,20153726053749-107,1,192.9911111111111,6,2,0,2,0,0
1,20153726083749-370,1,32.741666666666674,11,5,2,2,0,0
1,20153727053754-806,1,25.63361111111111,7,3,0,2,0,0
1,20153727063739-579,1,5.558333333333334,6,2,0,2,0,0
1,20153728023714-421,1,0.49472222222222223,4,2,0,0,0,0
1,20153728063732-924,1,0.8552777777777778,6,2,0,2,0,0
1,20153728073721-430,1,78.03944444444444,6,2,0,2,0,0
1,20153728113707-548,1,0.8672222222222222,6,2,2,0,0,0
1,20153729013759-535,1,0.33416666666666667,2,0,0,0,0,0
1,20153729063721-795,1,4.451944444444444,11,5,2,2,0,0
1,20153729063729-602,1,23.891111111111112,7,3,0,2,0,0
1,20153729093742-70,1,56.581944444444446,17,9,4,2,0,0
1,20153730013710-947,1,43.73305555555555,11,5,2,2,0,0
1,20153730043735-122,1,1.9725,16,8,4,2,0,0
1,20153730063725-217,1,120.29055555555556,11,5,2,2,0,0
1,20153730073739-621,1,0.8758333333333334,9,3,2,2,0,0
1,20153730123713-648,1,26.216666666666665,12,4,4,2,0,0
1,20153731083734-496,1,105.25694444444443,7,3,0,2,0,0
1,20153801063806-347,1,368.02,5,1,0,2,0,0
1,20153801063819-939,1,86.84666666666666,6,2,0,2,0,0
1,20153801073845-972,1,61.93194444444445,12,6,2,2,0,0
1,20153801103803-800,1,1.9666666666666666,16,8,4,2,0,0
1,20153801103820-592,1,0.5161111111111111,6,2,2,0,0,0
1,20153801113810-64,1,0.7933333333333333,9,3,2,2,0,0
1,20153801123804-820,1,0.4866666666666667,3,1,0,0,0,0
1,20153801123847-62,1,243.13444444444445,5,1,0,2,0,0
1,20153802033804-576,1,77.89833333333333,9,3,2,2,0,0
1,20153802043859-167,1,30.67861111111111,17,9,4,2,0,0
1,20153802053827-252,1,13.968333333333334,10,4,2,2,0,0
1,20153802093839-827,1,0.9211111111111111,9,5,2,0,0,0
1,20153803013812-529,1,176.3202777777778,11,5,2,2,0,0
1,20153803033830-92,1,1.1658333333333333,9,5,2,0,0,0
1,20153803043840-270,1,1.5102777777777778,14,6,4,2,0,0
1,20153803053841-80,1,1.576111111111111,13,7,2,2,0,0
1,20153804013823-112,1,199.20083333333332,9,3,2,2,0,0
1,20153804033854-75,1,0.5258333333333334,6,2,2,0,0,0
1,20153804083807-583,1,0.36972222222222223,2,0,0,0,0,0
1,20153804123821-386,1,1.8386111111111112,14,6,4,2,0,0
1,20153805023838-887,1,28.51888888888889,7,3,0,2,0,0
1,20153805053834-527,1,0.46305555555555555,6,2,2,0,0,0
1,20153805053836-382,1,88.4775,7,3,0,2,0,0
1,20153805113817-385,1,0.7833333333333333,7,3,2,0,0,0
1,20153805113822-592,1,0.5669444444444445,4,2,0,0,0,0
1,20153806033856-349,1,0.9375,9,5,2,0,0,0
1,20153807123843-273,1,1.5202777777777778,12,4,4,2,0,0
1,20153808013814-745,1,188.48416666666665,12,6,2,2,0,0
1,20153808033852-901,1,0.47805555555555557,7,3,2,0,0,0
1,20153808083849-175,1,110.56138888888889,12,4,4,2,0,0
1,20153809033822-322,1,1.4433333333333334,14,6,4,2,0,0
1,20153809053851-563,1,16.0775,11,5,2,2,0,0
1,20153810043815-312,1,0.9838888888888889,9,3,2,2,0,0
1,20153810053835-229,1,123.21,9,3,2,2,0,0
1,20153810073848-648,1,0.3211111111111111,2,0,0,0,0,0
1,20153811083856-28,1,27.4975,12,6,2,2,0,0
1,20153812013844-3,1,0.9258333333333333,11,5,2,2,0,0
1,20153812023808-33,1,1.2013888888888888,10,4,2,2,0,0
1,20153812023844-489,1,1.0308333333333333,8,4,0,2,0,0
1,20153812033824-570,1,0.9675,9,3,2,2,0,0
1,20153812083855-78,1,0.9088888888888889,6,2,0,2,0,0
1,20153812113808-572,1,0.9502777777777778,7,3,2,0,0,0
1,20153812123814-593,1,1.0958333333333334,8,4,2,0,0,0
1,20153813083845-656,1,0.33361111111111114,2,0,0,0,0,0
1,20153813083855-252,1,107.3561111111111,7,3,0,2,0,0
1,20153813093827-417,1,33.58166666666666,16,8,4,2,0,0
1,20153813103815-223,1,271.6,11,5,2,2,0,0
1,20153813103831-284,1,0.33361111111111114,2,0,0,0,0,0
1,20153813123814-541,1,31.255277777777778,18,10,4,2,0,0
1,20153814023849-856,1,47.05777777777778,11,5,2,2,0,0
1,20153814063811-775,1,2.801111111111111,7,3,0,2,0,0
1,20153814073818-418,1,63.44861111111112,6,2,0,2,0,0
1,20153814073832-780,1,6.280555555555556,11,5,2,2,0,0
1,20153814083837-684,1,1.0741666666666667,9,5,2,0,0,0
1,20153815023810-577,1,1.1244444444444444,16,8,4,2,0,0
1,20153815023818-134,1,0.5825,4,2,0,0,0,0
1,20153816013824-587,1,0.32055555555555554,2,0,0,0,0,0
1,20153816053837-20,1,0.5922222222222222,4,2,0,0,0,0
1,20153816093827-264,1,123.37305555555554,12,4,4,2,0,0
1,20153816113806-724,1,34.522777777777776,6,2,0,2,0,0
1,20153816123820-926,1,74.24194444444444,6,2,0,2,0,0
1,20153817023845-593,1,17.240833333333335,12,6,2,2,0,0
1,20153817033857-516,1,335.4941666666667,6,2,0,2,0,0
1,20153817043840-987,1,0.4247222222222222,2,0,0,0,0,0
1,20153817073856-948,1,1.3408333333333333,14,6,4,2,0,0
1,20153817093809-163,1,0.35638888888888887,2,0,0,0,0,0
1,20153817093840-341,1,109.77416666666667,13,7,2,2,0,0
1,20153817123810-726,1,1.7013888888888888,17,9,4,2,0,0
1,20153818023827-608,1,1.3583333333333334,11,5,2,2,0,0
1,20153818053803-458,1,2.058611111111111,16,8,4,2,0,0
1,20153818113831-85,1,90.75861111111111,10,4,2,2,0,0
1,20153818123807-188,1,27.569166666666668,4,0,0,2,0,0
1,20153819103829-614,1,119.08472222222223,16,8,4,2,0,0
1,20153819113858-68,1,1.2819444444444446,11,5,2,2,0,0
1,20153820033815-384,1,1.2272222222222222,11,5,2,2,0,0
1,20153820103805-986,1,1.298888888888889,13,7,2,2,0,0
1,20153821013858-962,1,0.4866666666666667,4,2,0,0,0,0
1,20153821033809-893,1,0.5336111111111111,6,2,2,0,0,0
1,20153821073821-483,1,36.860277777777775,12,4,4,2,0,0
1,20153822063823-273,1,0.4266666666666667,4,2,0,0,0,0
1,20153823013829-72,1,1.051111111111111,9,3,2,2,0,0
1,20153823023800-335,1,0.34833333333333333,2,0,0,0,0,0
1,20153823083813-827,1,72.24583333333334,12,6,2,2,0,0
1,20153823093810-188,1,1.1088888888888888,10,4,2,2,0,0
1,20153824013848-746,1,58.159444444444446,16,8,4,2,0,0
1,20153824023844-286,1,0.39111111111111113,2,0,0,0,0,0
1,20153824083801-208,1,82.46222222222222,13,7,2,2,0,0
1,20153824093852-393,1,35.67666666666666,13,7,2,2,0,0
1,20153824113843-804,1,1.436388888888889,11,5,2,2,0,0
1,20153825023849-885,1,0.4836111111111111,6,2,2,0,0,0
1,20153825093836-871,1,1.7405555555555556,12,6,2,2,0,0
1,20153825123835-385,1,251.0719444444444,14,6,4,2,0,0
1,20153826013830-715,1,1.6427777777777777,12,6,2,2,0,0
1,20153826053851-68,1,0.4475,3,1,0,0,0,0
1,20153826063809-399,1,73.48638888888888,18,10,4,2,0,0
1,20153826093802-90,1,1.3447222222222222,13,7,2,2,0,0
1,20153826113840-759,1,0.3275,2,0,0,0,0,0
1,20153827023814-492,1,115.87777777777778,14,6,4,2,0,0
1,20153827043838-171,1,113.68,6,2,0,2,0,0
1,20153827073826-547,1,0.7594444444444445,6,2,2,0,0,0
1,20153827123824-834,1,1.1552777777777778,9,5,2,0,0,0
1,20153827123857-393,1,0.8133333333333334,6,2,2,0,0,0
1,20153828043838-890,1,0.9902777777777778,7,3,2,0,0,0
1,20153828073820-71,1,108.3975,6,2,0,2,0,0
1,20153828103812-353,1,30.75722222222222,12,6,2,2,0,0
1,20153828103822-230,1,1.3333333333333333,10,4,2,2,0,0
1,20153829013810-820,1,337.24861111111113,14,6,4,2,0,0
1,20153829013822-10,1,92.74361111111111,5,1,0,2,0,0
1,20153829013850-412,1,242.99194444444444,7,3,0,2,0,0
1,20153829033806-731,1,0.9966666666666667,7,3,2,0,0,0
1,20153829073857-994,1,0.63,4,2,0,0,0,0
1,20153829113849-125,1,0.4288888888888889,4,0,0,2,0,0
1,20153830123835-677,1,34.87861111111111,18,10,4,2,0,0
1,20153830123858-160,1,25.14138888888889,12,6,2,2,0,0
1,20153831023819-817,1,1.068888888888889,8,4,2,0,0,0
1,20153831033841-860,1,138.34083333333334,6,2,0,2,0,0
1,20153831053859-551,1,0.7655555555555555,7,3,2,0,0,0
1,20153831073807-668,1,0.7572222222222222,6,2,0,2,0,0
1,20153831073821-785,1,85.51333333333334,16,8,4,2,0,0
1,20153831083826-894,1,4.110833333333333,9,3,2,2,0,0
1,20153831093854-191,1,0.8991666666666667,7,3,0,2,0,0
1,20153901053918-352,1,90.45527777777778,11,5,2,2,0,0
1,20153901113923-917,1,1.8627777777777779,17,9,4,2,0,0
1,20153902093914-109,1,31.272777777777776,8,4,0,2,0,0
1,20153902113902-855,1,1.7402777777777778,12,6,2,2,0,0
1,20153902113904-246,1,0.4913888888888889,6,2,2,0,0,0
1,20153903023914-632,1,2.1030555555555557,16,8,4,2,0,0
1,20153903083921-101,1,26.138055555555557,6,2,0,2,0,0
1,20153903123902-205,1,52.98083333333334,17,9,4,2,0,0
1,20153903123925-684,1,149.91944444444445,11,5,2,2,0,0
1,20153905113933-110,1,2.0980555555555553,17,9,4,2,0,0
1,20153906043929-561,1,115.49472222222222,16,8,4,2,0,0
1,20153906083903-43,1,1.018888888888889,9,5,2,0,0,0
1,20153906103904-615,1,0.9883333333333333,8,4,2,0,0,0
1,20153906123907-891,1,52.9538888888889,9,3,2,2,0,0
1,20153906123947-442,1,68.77888888888889,16,8,4,2,0,0
1,20153907093921-873,1,1.8255555555555556,12,6,2,2,0,0
1,20153907123907-228,1,81.6675,12,6,2,2,0,0
1,20153908033947-597,1,317.1575,14,6,4,2,0,0
1,20153908033959-883,1,0.47944444444444445,7,3,2,0,0,0
1,20153908063950-119,1,0.8883333333333333,9,3,2,2,0,0
1,20153908083948-874,1,0.31333333333333335,2,0,0,0,0,0
1,20153908093954-852,1,0.9161111111111111,6,2,2,0,0,0
1,20153908113930-121,1,33.53777777777778,7,3,0,2,0,0
1,20153909013957-769,1,65.67861111111111,6,2,0,2,0,0
1,20153909063904-599,1,7.385555555555555,4,0,0,2,0,0
1,20153910033927-41,1,264.00055555555554,7,3,0,2,0,0
1,20153910063929-445,1,61.80805555555555,11,5,2,2,0,0
1,20153910073928-690,1,0.5247222222222222,7,3,2,0,0,0
1,20153910113902-207,1,1.8352777777777778,12,6,2,2,0,0
1,20153910123921-997,1,31.328611111111112,12,6,2,2,0,0
1,20153911063958-825,1,7.824166666666667,14,6,4,2,0,0
1,20153911083955-135,1,33.02166666666667,14,6,4,2,0,0
1,20153911123946-418,1,0.49333333333333335,6,2,2,0,0,0
1,20153912013934-463,1,1.4638888888888888,11,5,2,2,0,0
1,20153912053941-227,1,71.64888888888889,6,2,0,2,0,0
1,20153912083903-728,1,61.15472222222222,18,10,4,2,0,0
1,20153912093939-687,1,179.68694444444444,6,2,0,2,0,0
1,20153912113915-546,1,2.0658333333333334,18,10,4,2,0,0
1,20153914023918-636,1,72.55555555555556,10,4,2,2,0,0
1,20153914023919-152,1,24.13111111111111,14,6,4,2,0,0
1,20153914023947-993,1,117.075,12,6,2,2,0,0
1,20153914043919-947,1,112.40194444444444,6,2,0,2,0,0
1,20153914093936-718,1,134.09527777777777,12,6,2,2,0,0
1,20153914123920-944,1,70.90583333333333,18,10,4,2,0,0
1,20153915023936-819,1,1.0583333333333333,9,5,2,0,0,0
1,20153915033947-108,1,269.57722222222225,9,3,2,2,0,0
1,20153915063929-257,1,40.066944444444445,11,5,2,2,0,0
1,20153915073941-58,1,109.96111111111111,12,6,2,2,0,0
1,20153915073941-756,1,127.95222222222223,11,5,2,2,0,0
1,20153915093925-624,1,1.0230555555555556,6,2,0,2,0,0
1,20153916033945-707,1,1.0163888888888888,9,3,2,2,0,0
1,20153916083923-377,1,105.5125,12,6,2,2,0,0
1,20153917053945-907,1,22.09027777777778,8,4,0,2,0,0
1,20153917063918-461,1,5.8822222222222225,12,6,2,2,0,0
1,20153917063943-246,1,144.56333333333333,14,6,4,2,0,0
1,20153918023918-951,1,1.4408333333333334,12,6,2,2,0,0
1,20153918033905-675,1,1.646388888888889,16,8,4,2,0,0
1,20153918123921-858,1,100.31861111111111,11,5,2,2,0,0
1,20153919053954-565,1,40.31583333333333,13,7,2,2,0,0
1,20153919063918-509,1,35.64861111111111,10,4,2,2,0,0
1,20153919093903-980,1,0.9011111111111111,7,3,2,0,0,0
1,20153920013947-498,1,1.0347222222222223,9,5,2,0,0,0
1,20153920053952-270,1,0.5886111111111111,4,2,0,0,0,0
1,20153920073940-995,1,61.525555555555556,6,2,0,2,0,0
1,20153920073949-207,1,122.81472222222222,11,5,2,2,0,0
1,20153920093919-134,1,2.2872222222222223,18,10,4,2,0,0
1,20153922053933-770,1,0.5041666666666667,3,1,0,0,0,0
1,20153922063913-994,1,0.9244444444444444,8,4,2,0,0,0
1,20153922073948-796,1,62.74055555555555,12,6,2,2,0,0
1,20153922113902-456,1,58.05416666666667,16,8,4,2,0,0
1,20153923083952-869,1,144.40527777777777,13,7,2,2,0,0
1,20153923103919-117,1,1.521111111111111,14,6,4,2,0,0
1,20153924013929-447,1,173.65277777777777,11,5,2,2,0,0
1,20153924043927-887,1,1.2886111111111112,11,5,2,2,0,0
1,20153924063922-140,1,0.3575,2,0,0,0,0,0
1,20153924093924-473,1,29.085,17,9,4,2,0,0
1,20153925033910-145,1,1.1152777777777778,7,3,0,2,0,0
1,20153925073944-948,1,2.750277777777778,7,3,0,2,0,0
1,20153926013940-342,1,141.89833333333334,6,2,0,2,0,0
1,20153927053939-550,1,0.9952777777777778,9,5,2,0,0,0
1,20153927083928-87,1,154.38916666666665,13,7,2,2,0,0
1,20153927083929-384,1,34.117222222222225,7,3,0,2,0,0
1,20153927083939-140,1,29.178055555555556,9,3,2,2,0,0
1,20153928053902-838,1,215.44333333333333,12,6,2,2,0,0
1,20153928083935-276,1,1.2808333333333333,12,6,2,2,0,0
1,20153928103909-2,1,1.801111111111111,13,7,2,2,0,0
1,20153928123900-472,1,1.1130555555555555,14,6,4,2,0,0
1,20153929033938-399,1,0.35388888888888886,2,0,0,0,0,0
1,20153929033958-663,1,141.20444444444445,9,3,2,2,0,0
1,20153929113917-892,1,1.0719444444444444,8,4,2,0,0,0
1,20153930043916-979,1,196.66555555555556,6,2,0,2,0,0
1,20153930063946-911,1,4.844444444444444,13,7,2,2,0,0
1,20153930103903-13,1,99.70472222222222,4,0,0,2,0,0
1,20153930123905-665,1,51.84527777777778,11,5,2,2,0,0
1,20153931033915-279,1,0.7316666666666667,6,2,2,0,0,0
1,20153931093915-91,1,94.88277777777778,16,8,4,2,0,0
1,20153931113929-38,1,124.61166666666665,6,2,0,2,0,0
1,20154001014033-163,1,1.0127777777777778,9,5,2,0,0,0
1,20154001124007-163,1,35.3475,12,6,2,2,0,0
1,20154002044015-415,1,1.258888888888889,11,5,2,2,0,0
1,20154002074029-503,1,30.435277777777774,12,6,2,2,0,0
1,20154002074031-133,1,57.03916666666667,16,8,4,2,0,0
1,20154002124037-486,1,0.6233333333333333,5,1,0,2,0,0
1,20154003054009-197,1,209.62888888888892,12,6,2,2,0,0
1,20154003074025-33,1,0.8941666666666667,9,3,2,2,0,0
1,20154003074029-430,1,110.88666666666667,11,5,2,2,0,0
1,20154003074050-280,1,264.77694444444444,16,8,4,2,0,0
1,20154003094041-201,1,141.33666666666667,11,5,2,2,0,0
1,20154004024041-501,1,0.8327777777777777,7,3,2,0,0,0
1,20154004074058-4,1,0.8116666666666666,7,3,2,0,0,0
1,20154005024018-445,1,80.42555555555556,7,3,0,2,0,0
1,20154005074031-234,1,23.843055555555555,13,7,2,2,0,0
1,20154005104045-45,1,0.4602777777777778,3,1,0,0,0,0
1,20154005114042-468,1,75.10694444444445,11,5,2,2,0,0
1,20154006014046-882,1,49.4038888888889,11,5,2,2,0,0
1,20154006114047-586,1,0.7538888888888889,6,2,2,0,0,0
1,20154007044039-1,1,0.6188888888888889,7,3,2,0,0,0
1,20154007044046-100,1,0.4622222222222222,6,2,2,0,0,0
1,20154007094039-158,1,128.63416666666666,16,8,4,2,0,0
1,20154008044039-692,1,30.47833333333333,13,7,2,2,0,0
1,20154008064002-521,1,6.102222222222222,16,8,4,2,0,0
1,20154008114008-610,1,34.10333333333333,11,5,2,2,0,0
1,20154009054047-426,1,1.3166666666666667,11,5,2,2,0,0
1,20154009074056-552,1,37.60166666666667,9,3,2,2,0,0
1,20154010044016-420,1,43.87722222222222,6,2,0,2,0,0
1,20154011014002-294,1,52.29611111111111,8,4,0,2,0,0
1,20154011024040-649,1,1.763611111111111,12,6,2,2,0,0
1,20154011034039-469,1,1.2866666666666666,7,3,0,2,0,0
1,20154011114039-253,1,264.4886111111111,6,2,0,2,0,0
1,20154011124049-78,1,217.17416666666662,13,7,2,2,0,0
1,20154012084012-918,1,2.1975,12,6,2,2,0,0
1,20154012094002-636,1,3.363888888888889,11,5,2,2,0,0
1,20154013024051-533,1,0.6316666666666667,4,2,0,0,0,0
1,20154013074034-724,1,0.9080555555555555,6,2,0,2,0,0
1,20154014044052-146,1,2.080277777777778,16,8,4,2,0,0
1,20154014064021-651,1,0.9158333333333334,8,4,2,0,0,0
1,20154014074047-814,1,1.0788888888888888,9,3,2,2,0,0
1,20154014124047-594,1,1.7122222222222223,12,6,2,2,0,0
1,20154016024042-99,1,2.4033333333333333,18,10,4,2,0,0
1,20154016034034-758,1,0.3063888888888889,2,0,0,0,0,0
1,20154016054052-85,1,53.58305555555556,16,8,4,2,0,0
1,20154016064011-574,1,0.44055555555555553,3,1,0,0,0,0
1,20154017054027-841,1,1.7944444444444445,12,6,2,2,0,0
1,20154017054050-144,1,0.42333333333333334,3,1,0,0,0,0
1,20154017114049-331,1,21.55361111111111,16,8,4,2,0,0
1,20154018014039-665,1,0.5941666666666666,4,2,0,0,0,0
1,20154018024000-428,1,65.37916666666666,5,1,0,2,0,0
1,20154018024040-960,1,162.9286111111111,11,5,2,2,0,0
1,20154018024055-629,1,0.8155555555555556,9,3,2,2,0,0
1,20154018034028-142,1,102.85972222222222,11,5,2,2,0,0
1,20154018074013-627,1,1.2502777777777778,11,5,2,2,0,0
1,20154018084053-456,1,195.5188888888889,11,5,2,2,0,0
1,20154018104016-465,1,0.8561111111111112,6,2,2,0,0,0
1,20154018114036-212,1,317.0447222222222,7,3,0,2,0,0
1,20154019094031-164,1,0.9688888888888889,6,2,0,2,0,0
1,20154019094032-955,1,0.425,3,1,0,0,0,0
1,20154019114056-143,1,0.5791666666666667,6,2,2,0,0,0
1,20154019124057-626,1,93.37416666666667,7,3,0,2,0,0
1,20154020064005-519,1,1.1566666666666667,9,3,2,2,0,0
1,20154020114057-829,1,0.4975,3,1,0,0,0,0
1,20154021044011-956,1,2.241111111111111,18,10,4,2,0,0
1,20154021074026-934,1,84.41805555555555,9,3,2,2,0,0
1,20154022094032-411,1,0.5183333333333333,7,3,2,0,0,0
1,20154022094045-758,1,0.5677777777777778,6,2,2,0,0,0
1,20154022104050-662,1,100.5311111111111,7,3,0,2,0,0
1,20154023014021-519,1,1.2172222222222222,11,5,2,2,0,0
1,20154023044028-20,1,183.86944444444444,11,5,2,2,0,0
1,20154023044047-684,1,40.325833333333335,8,4,0,2,0,0
1,20154023054048-289,1,0.5444444444444444,7,3,2,0,0,0
1,20154023064009-80,1,76.25444444444445,10,4,2,2,0,0
1,20154023084005-11,1,61.91861111111111,12,6,2,2,0,0
1,20154023084052-167,1,54.5525,14,6,4,2,0,0
1,20154024054007-766,1,9.4030555555555555,10,4,2,2,0,0
1,20154024064023-567,1,276.25111111111113,12,4,4,2,0,0
1,20154024084014-114,1,1.2119444444444445,11,5,2,2,0,0
1,20154024104023-492,1,0.9811111111111112,7,3,2,0,0,0
1,20154025114030-785,1,0.8761111111111111,6,2,2,0,0,0
1,20154025124046-991,1,18.029166666666665,5,1,0,2,0,0
1,20154026064058-741,1,0.3438888888888889,2,0,0,0,0,0
1,20154026084019-504,1,72.22916666666667,9,3,2,2,0,0
1,20154026104010-209,1,0.8425,7,3,2,0,0,0
1,20154026124034-23,1,0.8541666666666666,6,2,2,0,0,0
1,20154027014057-847,1,92.48388888888888,9,3,2,2,0,0
1,20154027024014-523,1,69.45444444444445,12,6,2,2,0,0
1,20154027024025-199,1,53.14194444444445,18,10,4,2,0,0
1,20154027054037-715,1,18.497222222222224,6,2,0,2,0,0
1,20154027074029-955,1,76.28722222222223,17,9,4,2,0,0
1,20154027094059-666,1,1.9627777777777777,7,3,0,2,0,0
1,20154027114042-147,1,33.475833333333334,12,6,2,2,0,0
1,20154028064022-977,1,0.3269444444444444,2,0,0,0,0,0
1,20154028074004-866,1,37.297777777777775,12,6,2,2,0,0
1,20154029064002-238,1,77.35722222222222,10,4,2,2,0,0
1,20154029064014-316,1,0.6080555555555556,7,3,2,0,0,0
1,20154030014017-971,1,1.9961111111111112,16,8,4,2,0,0
1,20154030024047-702,1,0.5336111111111111,3,1,0,0,0,0
1,20154030094014-979,1,46.36666666666667,12,6,2,2,0,0
1,20154030094027-816,1,146.71333333333334,6,2,0,2,0,0
1,20154031034012-555,1,0.9216666666666666,9,5,2,0,0,0
1,20154031034031-358,1,1.2141666666666666,9,3,2,2,0,0
1,20154031114007-403,1,2.1469444444444443,16,8,4,2,0,0
1,20154101014157-341,1,100.62666666666667,11,5,2,2,0,0
